time,G_min,G_max,G_opt,I_min,I_max,I_opt
291.45,9.974327966,11.87859045,10.76310379,0.054702009,0.19083834,0.124929498
291.46,9.97346899,11.87829732,10.76238543,0.054832757,0.191241716,0.125214086
291.47,9.97260998,11.87800384,10.76166694,0.054963356,0.191644346,0.125498269
291.48,9.971750933,11.87771003,10.76094832,0.055093805,0.192046231,0.125782046
291.49,9.970891852,11.87741586,10.76022957,0.055224104,0.192447374,0.126065418
291.5,9.970032736,11.87712136,10.75951069,0.055354254,0.192847775,0.126348386
291.51,9.969173585,11.87682651,10.75879168,0.055484254,0.193247435,0.12663095
291.52,9.9683144,11.87653133,10.75807255,0.055614106,0.193646356,0.12691311
291.53,9.96745518,11.8762358,10.75735328,0.055743808,0.194044538,0.127194867
291.54,9.966595927,11.87593993,10.75663389,0.055873361,0.194441984,0.127476222
291.55,9.96573664,11.87564372,10.75591438,0.056002765,0.194838694,0.127757174
291.56,9.964877319,11.87534717,10.75519474,0.056132021,0.195234669,0.128037725
291.57,9.964017965,11.87505028,10.75447497,0.056261129,0.19562991,0.128317874
291.58,9.963158578,11.87475306,10.75375508,0.056390087,0.19602442,0.128597623
291.59,9.962299159,11.87445549,10.75303507,0.056518898,0.196418198,0.128876972
291.6,9.961439706,11.87415759,10.75231493,0.056647561,0.196811247,0.129155921
291.61,9.960580222,11.87385935,10.75159466,0.056776075,0.197203566,0.129434471
291.62,9.959720705,11.87356078,10.75087428,0.056904442,0.197595159,0.129712622
291.63,9.958861157,11.87326187,10.75015377,0.057032661,0.197986025,0.129990375
291.64,9.958001577,11.87296262,10.74943314,0.057160733,0.198376165,0.13026773
291.65,9.957141965,11.87266303,10.74871238,0.057288657,0.198765582,0.130544688
291.66,9.956282323,11.87236312,10.74799151,0.057416434,0.199154276,0.130821249
291.67,9.955422649,11.87206286,10.74727051,0.057544064,0.199542249,0.131097413
291.68,9.954562945,11.87176228,10.7465494,0.057671546,0.199929501,0.131373182
291.69,9.953703211,11.87146136,10.74582817,0.057798882,0.200316034,0.131648555
291.7,9.952843446,11.8711601,10.74510681,0.057926071,0.200701849,0.131923534
291.71,9.951983651,11.87085852,10.74438534,0.058053114,0.201086946,0.132198117
291.72,9.951123827,11.8705566,10.74366375,0.05818001,0.201471329,0.132472307
291.73,9.950263973,11.87025435,10.74294204,0.05830676,0.201854996,0.132746104
291.74,9.94940409,11.86995177,10.74222021,0.058433364,0.20223795,0.133019507
291.75,9.948544177,11.86964886,10.74149827,0.058559821,0.202620192,0.133292517
291.76,9.947684236,11.86934561,10.74077621,0.058686133,0.203001723,0.133565136
291.77,9.946824266,11.86904204,10.74005403,0.058812299,0.203382544,0.133837363
291.78,9.945964268,11.86873814,10.73933174,0.058938319,0.203762656,0.134109199
291.79,9.945104242,11.86843391,10.73860933,0.059064194,0.20414206,0.134380644
291.8,9.944244187,11.86812935,10.73788681,0.059189924,0.204520758,0.134651699
291.81,9.943384105,11.86782447,10.73716417,0.059315508,0.204898751,0.134922364
291.82,9.942523996,11.86751925,10.73644142,0.059440947,0.205276039,0.135192639
291.83,9.941663859,11.86721371,10.73571855,0.059566242,0.205652624,0.135462526
291.84,9.940803695,11.86690784,10.73499558,0.059691391,0.206028508,0.135732025
291.85,9.939943505,11.86660165,10.73427249,0.059816396,0.206403691,0.136001136
291.86,9.939083288,11.86629513,10.73354928,0.059941256,0.206778174,0.136269859
291.87,9.938223044,11.86598828,10.73282597,0.060065972,0.207151959,0.136538195
291.88,9.937362775,11.86568111,10.73210255,0.060190544,0.207525047,0.136806145
291.89,9.936502479,11.86537362,10.73137901,0.060314971,0.207897438,0.137073709
291.9,9.935642158,11.8650658,10.73065536,0.060439255,0.208269134,0.137340887
291.91,9.934781812,11.86475766,10.72993161,0.060563394,0.208640137,0.13760768
291.92,9.93392144,11.86444919,10.72920774,0.06068739,0.209010446,0.137874089
291.93,9.933061043,11.86414041,10.72848377,0.060811242,0.209380064,0.138140113
291.94,9.932200621,11.8638313,10.72775968,0.060934951,0.209748992,0.138405754
291.95,9.931340175,11.86352187,10.72703549,0.061058517,0.21011723,0.138671011
291.96,9.930479704,11.86321211,10.72631119,0.061181939,0.21048478,0.138935886
291.97,9.92961921,11.86290204,10.72558678,0.061305219,0.210851643,0.139200378
291.98,9.928758691,11.86259165,10.72486227,0.061428355,0.21121782,0.139464489
291.99,9.927898149,11.86228093,10.72413765,0.061551349,0.211583312,0.139728218
292,9.927037583,11.8619699,10.72341292,0.0616742,0.21194812,0.139991566
292.01,9.926176994,11.86165855,10.72268809,0.061796908,0.212312246,0.140254533
292.02,9.925316382,11.86134688,10.72196316,0.061919474,0.21267569,0.140517121
292.03,9.924455747,11.86103489,10.72123811,0.062041898,0.213038454,0.140779329
292.04,9.92359509,11.86072259,10.72051297,0.06216418,0.213400538,0.141041158
292.05,9.92273441,11.86040996,10.71978772,0.06228632,0.213761944,0.141302608
292.06,9.921873708,11.86009702,10.71906236,0.062408318,0.214122673,0.14156368
292.07,9.921012984,11.85978377,10.71833691,0.062530174,0.214482727,0.141824375
292.08,9.920152238,11.85947019,10.71761135,0.062651889,0.214842105,0.142084692
292.09,9.919291471,11.85915631,10.71688569,0.062773462,0.215200809,0.142344632
292.1,9.918430682,11.8588421,10.71615992,0.062894894,0.215558841,0.142604196
292.11,9.917569873,11.85852759,10.71543406,0.063016185,0.215916202,0.142863384
292.12,9.916709042,11.85821276,10.71470809,0.063137335,0.216272892,0.143122197
292.13,9.915848191,11.85789761,10.71398203,0.063258343,0.216628912,0.143380634
292.14,9.91498732,11.85758215,10.71325586,0.063379212,0.216984264,0.143638697
292.15,9.914126428,11.85726638,10.71252959,0.063499939,0.21733895,0.143896386
292.16,9.913265516,11.8569503,10.71180323,0.063620526,0.217692969,0.144153701
292.17,9.912404584,11.85663391,10.71107676,0.063740973,0.218046323,0.144410643
292.18,9.911543633,11.8563172,10.7103502,0.063861279,0.218399013,0.144667212
292.19,9.910682663,11.85600018,10.70962354,0.063981445,0.21875104,0.144923409
292.2,9.909821673,11.85568285,10.70889678,0.064101471,0.219102406,0.145179235
292.21,9.908960664,11.85536522,10.70816993,0.064221358,0.219453111,0.145434688
292.22,9.908099637,11.85504727,10.70744297,0.064341104,0.219803156,0.145689771
292.23,9.907238591,11.85472901,10.70671592,0.064460712,0.220152543,0.145944483
292.24,9.906377526,11.85441045,10.70598878,0.064580179,0.220501273,0.146198826
292.25,9.905516444,11.85409157,10.70526154,0.064699508,0.220849346,0.146452798
292.26,9.904655344,11.85377239,10.7045342,0.064818697,0.221196764,0.146706402
292.27,9.903794226,11.8534529,10.70380677,0.064937747,0.221543528,0.146959636
292.28,9.90293309,11.8531331,10.70307925,0.065056658,0.221889638,0.147212503
292.29,9.902071937,11.852813,10.70235163,0.065175431,0.222235097,0.147465002
292.3,9.901210767,11.85249259,10.70162391,0.065294064,0.222579905,0.147717133
292.31,9.900349581,11.85217188,10.70089611,0.06541256,0.222924063,0.147968897
292.32,9.899488377,11.85185086,10.70016821,0.065530917,0.223267572,0.148220295
292.33,9.898627157,11.85152953,10.69944022,0.065649135,0.223610433,0.148471327
292.34,9.897765921,11.8512079,10.69871213,0.065767216,0.223952647,0.148721993
292.35,9.896904669,11.85088597,10.69798396,0.065885158,0.224294216,0.148972295
292.36,9.896043401,11.85056373,10.69725569,0.066002963,0.22463514,0.149222231
292.37,9.895182117,11.85024119,10.69652734,0.06612063,0.224975421,0.149471803
292.38,9.894320818,11.84991835,10.69579889,0.066238159,0.225315059,0.149721011
292.39,9.893459504,11.8495952,10.69507035,0.066355551,0.225654056,0.149969856
292.4,9.892598175,11.84927176,10.69434173,0.066472805,0.225992413,0.150218338
292.41,9.89173683,11.84894801,10.69361301,0.066589922,0.22633013,0.150466458
292.42,9.890875472,11.84862396,10.6928842,0.066706902,0.226667208,0.150714215
292.43,9.890014099,11.84829961,10.69215531,0.066823745,0.22700365,0.150961611
292.44,9.889152711,11.84797496,10.69142633,0.066940452,0.227339456,0.151208645
292.45,9.88829131,11.84765001,10.69069726,0.067057021,0.227674626,0.151455319
292.46,9.887429895,11.84732476,10.6899681,0.067173454,0.228009162,0.151701633
292.47,9.886568466,11.84699921,10.68923886,0.067289751,0.228343065,0.151947586
292.48,9.885707024,11.84667336,10.68850953,0.067405911,0.228676336,0.152193181
292.49,9.884845568,11.84634722,10.68778012,0.067521935,0.229008976,0.152438416
292.5,9.8839841,11.84602078,10.68705061,0.067637824,0.229340986,0.152683292
292.51,9.883122619,11.84569404,10.68632103,0.067753576,0.229672368,0.152927811
292.52,9.882261125,11.845367,10.68559135,0.067869192,0.230003121,0.153171972
292.53,9.881399619,11.84503967,10.6848616,0.067984673,0.230333248,0.153415775
292.54,9.8805381,11.84471204,10.68413176,0.068100018,0.230662748,0.153659222
292.55,9.87967657,11.84438412,10.68340183,0.068215228,0.230991624,0.153902312
292.56,9.878815028,11.8440559,10.68267182,0.068330302,0.231319876,0.154145046
292.57,9.877953474,11.84372738,10.68194173,0.068445241,0.231647506,0.154387425
292.58,9.877091909,11.84339858,10.68121156,0.068560046,0.231974513,0.154629449
292.59,9.876230332,11.84306948,10.6804813,0.068674715,0.2323009,0.154871118
292.6,9.875368745,11.84274008,10.67975096,0.06878925,0.232626667,0.155112432
292.61,9.874507146,11.84241039,10.67902054,0.06890365,0.232951816,0.155353393
292.62,9.873645537,11.84208041,10.67829004,0.069017915,0.233276347,0.155594001
292.63,9.872783918,11.84175014,10.67755946,0.069132046,0.233600261,0.155834255
292.64,9.871922288,11.84141958,10.6768288,0.069246043,0.23392356,0.156074157
292.65,9.871060649,11.84108872,10.67609806,0.069359906,0.234246244,0.156313707
292.66,9.870198999,11.84075758,10.67536723,0.069473634,0.234568314,0.156552905
292.67,9.86933734,11.84042614,10.67463633,0.069587229,0.234889772,0.156791752
292.68,9.868475671,11.84009442,10.67390535,0.06970069,0.235210618,0.157030249
292.69,9.867613994,11.8397624,10.67317429,0.069814018,0.235530854,0.157268394
292.7,9.866752307,11.8394301,10.67244315,0.069927211,0.23585048,0.15750619
292.71,9.865890611,11.8390975,10.67171194,0.070040272,0.236169497,0.157743636
292.72,9.865028906,11.83876462,10.67098065,0.070153199,0.236487907,0.157980733
292.73,9.864167193,11.83843145,10.67024928,0.070265994,0.23680571,0.158217482
292.74,9.863305472,11.83809799,10.66951783,0.070378655,0.237122908,0.158453882
292.75,9.862443742,11.83776425,10.66878631,0.070491183,0.237439501,0.158689934
292.76,9.861582005,11.83743022,10.66805471,0.070603579,0.237755491,0.158925639
292.77,9.86072026,11.8370959,10.66732303,0.070715842,0.238070877,0.159160997
292.78,9.859858507,11.8367613,10.66659128,0.070827972,0.238385663,0.159396008
292.79,9.858996747,11.83642641,10.66585946,0.070939971,0.238699847,0.159630674
292.8,9.85813498,11.83609124,10.66512756,0.071051837,0.239013432,0.159864993
292.81,9.857273206,11.83575578,10.66439558,0.07116357,0.239326418,0.160098967
292.82,9.856411425,11.83542004,10.66366354,0.071275172,0.239638807,0.160332596
292.83,9.855549637,11.83508401,10.66293141,0.071386642,0.239950599,0.160565881
292.84,9.854687843,11.8347477,10.66219922,0.071497981,0.240261795,0.160798821
292.85,9.853826043,11.83441111,10.66146695,0.071609187,0.240572396,0.161031418
292.86,9.852964237,11.83407423,10.66073461,0.071720262,0.240882404,0.161263672
292.87,9.852102425,11.83373708,10.6600022,0.071831206,0.241191819,0.161495583
292.88,9.851240607,11.83339964,10.65926972,0.071942019,0.241500642,0.161727152
292.89,9.850378784,11.83306192,10.65853716,0.0720527,0.241808874,0.161958378
292.9,9.849516955,11.83272392,10.65780453,0.072163251,0.242116516,0.162189263
292.91,9.848655121,11.83238564,10.65707184,0.072273671,0.242423569,0.162419807
292.92,9.847793283,11.83204707,10.65633907,0.07238396,0.242730035,0.16265001
292.93,9.846931439,11.83170823,10.65560623,0.072494118,0.243035913,0.162879873
292.94,9.846069592,11.83136911,10.65487332,0.072604146,0.243341206,0.163109396
292.95,9.845207739,11.83102971,10.65414035,0.072714043,0.243645913,0.163338579
292.96,9.844345883,11.83069004,10.6534073,0.07282381,0.243950037,0.163567423
292.97,9.843484022,11.83035008,10.65267419,0.072933448,0.244253577,0.163795929
292.98,9.842622158,11.83000985,10.651941,0.073042955,0.244556535,0.164024097
292.99,9.84176029,11.82966934,10.65120775,0.073152332,0.244858912,0.164251926
293,9.840898419,11.82932855,10.65047444,0.07326158,0.245160708,0.164479418
293.01,9.840036544,11.82898749,10.64974105,0.073370698,0.245461926,0.164706573
293.02,9.839174667,11.82864615,10.6490076,0.073479686,0.245762565,0.164933392
293.03,9.838312786,11.82830453,10.64827408,0.073588545,0.246062626,0.165159874
293.04,9.837450902,11.82796264,10.64754049,0.073697275,0.246362111,0.165386021
293.05,9.836589017,11.82762047,10.64680684,0.073805876,0.246661021,0.165611832
293.06,9.835727128,11.82727804,10.64607313,0.073914347,0.246959356,0.165837308
293.07,9.834865238,11.82693532,10.64533934,0.07402269,0.247257118,0.166062449
293.08,9.834003345,11.82659233,10.6446055,0.074130904,0.247554306,0.166287257
293.09,9.833141451,11.82624907,10.64387159,0.07423899,0.247850924,0.16651173
293.1,9.832279555,11.82590554,10.64313761,0.074346947,0.24814697,0.166735871
293.11,9.831417657,11.82556173,10.64240357,0.074454775,0.248442446,0.166959678
293.12,9.830555759,11.82521766,10.64166947,0.074562475,0.248737354,0.167183153
293.13,9.829693859,11.82487331,10.6409353,0.074670048,0.249031694,0.167406296
293.14,9.828831958,11.82452868,10.64020107,0.074777492,0.249325466,0.167629107
293.15,9.827970056,11.82418379,10.63946678,0.074884808,0.249618673,0.167851586
293.16,9.827108154,11.82383863,10.63873243,0.074991996,0.249911314,0.168073735
293.17,9.826246252,11.8234932,10.63799801,0.075099057,0.250203391,0.168295553
293.18,9.825384349,11.8231475,10.63726354,0.07520599,0.250494905,0.168517041
293.19,9.824522446,11.82280153,10.636529,0.075312796,0.250785856,0.1687382
293.2,9.823660543,11.82245529,10.6357944,0.075419475,0.251076246,0.168959029
293.21,9.822798641,11.82210878,10.63505974,0.075526026,0.251366076,0.169179529
293.22,9.821936739,11.821762,10.63432502,0.07563245,0.251655345,0.1693997
293.23,9.821074837,11.82141496,10.63359024,0.075738748,0.251944056,0.169619544
293.24,9.820212937,11.82106765,10.6328554,0.075844918,0.25223221,0.16983906
293.25,9.819351037,11.82072007,10.6321205,0.075950962,0.252519806,0.170058248
293.26,9.818489139,11.82037222,10.63138554,0.07605688,0.252806847,0.17027711
293.27,9.817627242,11.82002411,10.63065052,0.076162671,0.253093332,0.170495645
293.28,9.816765346,11.81967574,10.62991545,0.076268335,0.253379263,0.170713854
293.29,9.815903453,11.81932709,10.62918032,0.076373874,0.253664641,0.170931737
293.3,9.815041561,11.81897819,10.62844512,0.076479286,0.253949467,0.171149295
293.31,9.814179671,11.81862902,10.62770988,0.076584572,0.254233742,0.171366528
293.32,9.813317783,11.81827958,10.62697457,0.076689733,0.254517466,0.171583437
293.33,9.812455897,11.81792988,10.62623921,0.076794767,0.25480064,0.171800021
293.34,9.811594014,11.81757992,10.62550379,0.076899676,0.255083266,0.172016282
293.35,9.810732134,11.81722969,10.62476832,0.07700446,0.255365344,0.172232219
293.36,9.809870257,11.81687921,10.62403279,0.077109118,0.255646875,0.172447833
293.37,9.809008383,11.81652845,10.6232972,0.077213651,0.25592786,0.172663125
293.38,9.808146512,11.81617744,10.62256156,0.077318059,0.2562083,0.172878094
293.39,9.807284644,11.81582617,10.62182587,0.077422342,0.256488196,0.173092742
293.4,9.80642278,11.81547463,10.62109012,0.0775265,0.256767549,0.173307069
293.41,9.80556092,11.81512284,10.62035431,0.077630534,0.257046359,0.173521074
293.42,9.804699063,11.81477078,10.61961845,0.077734442,0.257324628,0.173734759
293.43,9.803837211,11.81441847,10.61888254,0.077838226,0.257602356,0.173948124
293.44,9.802975363,11.81406589,10.61814658,0.077941886,0.257879545,0.174161169
293.45,9.802113519,11.81371306,10.61741056,0.078045421,0.258156195,0.174373894
293.46,9.80125168,11.81335997,10.61667449,0.078148832,0.258432306,0.1745863
293.47,9.800389845,11.81300662,10.61593837,0.07825212,0.258707881,0.174798388
293.48,9.799528016,11.81265301,10.61520219,0.078355283,0.25898292,0.175010158
293.49,9.798666191,11.81229914,10.61446597,0.078458322,0.259257423,0.175221609
293.5,9.797804372,11.81194502,10.61372969,0.078561238,0.259531392,0.175432743
293.51,9.796942558,11.81159064,10.61299336,0.07866403,0.259804827,0.17564356
293.52,9.79608075,11.811236,10.61225698,0.078766699,0.26007773,0.175854061
293.53,9.795218947,11.81088111,10.61152055,0.078869244,0.260350101,0.176064245
293.54,9.79435715,11.81052596,10.61078407,0.078971666,0.260621941,0.176274113
293.55,9.793495359,11.81017055,10.61004754,0.079073965,0.260893251,0.176483665
293.56,9.792633575,11.8098149,10.60931096,0.079176141,0.261164032,0.176692903
293.57,9.791771797,11.80945898,10.60857433,0.079278194,0.261434285,0.176901825
293.58,9.790910025,11.80910281,10.60783765,0.079380124,0.26170401,0.177110433
293.59,9.790048261,11.80874639,10.60710092,0.079481932,0.261973209,0.177318728
293.6,9.789186503,11.80838972,10.60636415,0.079583617,0.262241882,0.177526708
293.61,9.788324752,11.80803279,10.60562732,0.07968518,0.262510031,0.177734375
293.62,9.787463008,11.80767561,10.60489045,0.07978662,0.262777655,0.17794173
293.63,9.786601272,11.80731818,10.60415353,0.079887938,0.263044757,0.178148772
293.64,9.785739543,11.80696049,10.60341657,0.079989135,0.263311336,0.178355502
293.65,9.784877822,11.80660256,10.60267956,0.080090209,0.263577394,0.17856192
293.66,9.784016108,11.80624437,10.6019425,0.080191161,0.263842931,0.178768027
293.67,9.783154403,11.80588593,10.60120539,0.080291992,0.264107949,0.178973822
