time_total,time_GTT,H1_G_opt,H1_G_min,H1_G_max,H1_I_opt,H1_I_min,H1_I_max,H2_G_opt,H2_G_min,H2_G_max,H2_I_opt,H2_I_min,H2_I_max,Glycemic_level
50.64,,5.426707697,5.426707697,5.454625681,0.203532174,0.203532174,0.267933784,5.425819662,5.425900911,5.441284396,0.200638008,0.185439342,0.284870894,
50.65,,5.426426652,5.426426652,5.454446403,0.204227685,0.204227685,0.268833046,5.425536956,5.42561826,5.441058333,0.201320978,0.186070018,0.285821796,
50.66,,5.42614558,5.42614558,5.45426707,0.204922632,0.204922632,0.269731447,5.425254237,5.425335594,5.440832243,0.202003374,0.186700161,0.286771745,
50.67,,5.425864482,5.425864482,5.454087682,0.205617015,0.205617015,0.270628987,5.424971504,5.425052914,5.440606125,0.202685195,0.187329769,0.287720743,
50.68,,5.425583357,5.425583357,5.453908238,0.206310835,0.206310835,0.271525666,5.424688757,5.424770218,5.44037998,0.203366443,0.187958844,0.288668789,
50.69,,5.425302206,5.425302206,5.453728739,0.207004093,0.207004093,0.272421486,5.424405998,5.424487507,5.440153808,0.204047117,0.188587385,0.289615884,
50.7,,5.425021029,5.425021029,5.453549186,0.207696787,0.207696787,0.273316446,5.424123224,5.424204781,5.439927608,0.204727218,0.189215393,0.290562029,
50.71,,5.424739826,5.424739826,5.453369577,0.20838892,0.20838892,0.274210548,5.423840438,5.42392204,5.439701381,0.205406746,0.189842869,0.291507226,
50.72,,5.424458597,5.424458597,5.453189913,0.20908049,0.20908049,0.275103792,5.423557637,5.423639285,5.439475127,0.206085702,0.190469812,0.292451473,
50.73,,5.424177341,5.424177341,5.453010195,0.209771499,0.209771499,0.275996178,5.423274824,5.423356514,5.439248846,0.206764085,0.191096223,0.293394772,
50.74,,5.423896059,5.423896059,5.452830421,0.210461946,0.210461946,0.276887708,5.422991997,5.423073729,5.439022538,0.207441897,0.191722103,0.294337124,
50.75,,5.423614752,5.423614752,5.452650593,0.211151832,0.211151832,0.27777838,5.422709157,5.422790928,5.438796203,0.208119136,0.19234745,0.295278529,
50.76,,5.423333418,5.423333418,5.45247071,0.211841158,0.211841158,0.278668197,5.422426303,5.422508113,5.438569841,0.208795805,0.192972267,0.296218988,
50.77,,5.423052058,5.423052058,5.452290772,0.212529923,0.212529923,0.279557159,5.422143437,5.422225283,5.438343452,0.209471903,0.193596553,0.297158502,
50.78,,5.422770672,5.422770672,5.45211078,0.213218128,0.213218128,0.280445266,5.421860557,5.421942439,5.438117036,0.21014743,0.194220308,0.29809707,
50.79,,5.42248926,5.42248926,5.451930733,0.213905773,0.213905773,0.281332518,5.421577664,5.42165958,5.437890593,0.210822387,0.194843533,0.299034695,
50.8,,5.422207822,5.422207822,5.451750632,0.214592858,0.214592858,0.282218917,5.421294757,5.421376706,5.437664124,0.211496774,0.195466228,0.299971376,
50.81,,5.421926358,5.421926358,5.451570476,0.215279384,0.215279384,0.283104463,5.421011838,5.421093817,5.437437627,0.212170591,0.196088394,0.300907114,
50.82,,5.421644869,5.421644869,5.451390266,0.215965352,0.215965352,0.283989156,5.420728905,5.420810914,5.437211104,0.212843839,0.19671003,0.30184191,
50.83,,5.421363353,5.421363353,5.451210001,0.21665076,0.21665076,0.284872997,5.420445959,5.420527996,5.436984554,0.213516519,0.197331137,0.302775765,
50.84,,5.421081812,5.421081812,5.451029682,0.217335611,0.217335611,0.285755987,5.420163,5.420245064,5.436757977,0.214188629,0.197951716,0.303708678,
50.85,,5.420800245,5.420800245,5.450849309,0.218019903,0.218019903,0.286638126,5.419880029,5.419962117,5.436531374,0.214860172,0.198571766,0.304640651,
50.86,,5.420518653,5.420518653,5.450668882,0.218703638,0.218703638,0.287519414,5.419597044,5.419679155,5.436304744,0.215531146,0.199191289,0.305571685,
50.87,,5.420237034,5.420237034,5.450488401,0.219386816,0.219386816,0.288399853,5.419314046,5.419396179,5.436078087,0.216201553,0.199810283,0.30650178,
50.88,,5.41995539,5.41995539,5.450307865,0.220069436,0.220069436,0.289279443,5.419031035,5.419113189,5.435851404,0.216871393,0.20042875,0.307430936,
50.89,,5.419673721,5.419673721,5.450127276,0.2207515,0.2207515,0.290158183,5.418748011,5.418830185,5.435624694,0.217540666,0.20104669,0.308359155,
50.9,,5.419392025,5.419392025,5.449946632,0.221433007,0.221433007,0.291036076,5.418464974,5.418547165,5.435397958,0.218209372,0.201664104,0.309286437,
50.91,,5.419110305,5.419110305,5.449765935,0.222113959,0.222113959,0.291913122,5.418181924,5.418264132,5.435171195,0.218877512,0.202280991,0.310212782,
50.92,,5.418828558,5.418828558,5.449585184,0.222794354,0.222794354,0.29278932,5.417898861,5.417981084,5.434944406,0.219545086,0.202897351,0.311138192,
50.93,,5.418546786,5.418546786,5.449404379,0.223474194,0.223474194,0.293664672,5.417615785,5.417698022,5.43471759,0.220212095,0.203513186,0.312062667,
50.94,,5.418264989,5.418264989,5.449223521,0.224153479,0.224153479,0.294539178,5.417332697,5.417414946,5.434490749,0.220878538,0.204128496,0.312986208,
50.95,,5.417983166,5.417983166,5.449042609,0.224832209,0.224832209,0.295412839,5.417049596,5.417131856,5.434263881,0.221544417,0.20474328,0.313908815,
50.96,,5.417701318,5.417701318,5.448861643,0.225510385,0.225510385,0.296285655,5.416766482,5.416848751,5.434036986,0.222209731,0.20535754,0.314830489,
50.97,,5.417419445,5.417419445,5.448680624,0.226188006,0.226188006,0.297157627,5.416483355,5.416565632,5.433810066,0.222874481,0.205971275,0.31575123,
50.98,,5.417137546,5.417137546,5.448499551,0.226865073,0.226865073,0.298028756,5.416200215,5.416282499,5.433583119,0.223538667,0.206584485,0.31667104,
50.99,,5.416855622,5.416855622,5.448318424,0.227541587,0.227541587,0.298899041,5.415917063,5.415999352,5.433356146,0.224202289,0.207197172,0.317589919,
51,,5.416573673,5.416573673,5.448137245,0.228217548,0.228217548,0.299768484,5.415633898,5.415716191,5.433129147,0.224865348,0.207809335,0.318507868,
51.01,,5.416291699,5.416291699,5.447956012,0.228892956,0.228892956,0.300637085,5.41535072,5.415433016,5.432902122,0.225527844,0.208420975,0.319424886,
51.02,,5.416009699,5.416009699,5.447774726,0.229567811,0.229567811,0.301504845,5.41506753,5.415149826,5.43267507,0.226189778,0.209032092,0.320340976,
51.03,,5.415727674,5.415727674,5.447593386,0.230242114,0.230242114,0.302371764,5.414784327,5.414866623,5.432447993,0.22685115,0.209642687,0.321256138,
51.04,,5.415445624,5.415445624,5.447411994,0.230915865,0.230915865,0.303237843,5.414501112,5.414583406,5.43222089,0.227511959,0.210252759,0.322170371,
51.05,,5.415163549,5.415163549,5.447230548,0.231589064,0.231589064,0.304103083,5.414217884,5.414300175,5.431993761,0.228172208,0.210862309,0.323083678,
51.06,,5.414881449,5.414881449,5.44704905,0.232261712,0.232261712,0.304967483,5.413934643,5.41401693,5.431766606,0.228831895,0.211471338,0.323996058,
51.07,,5.414599324,5.414599324,5.446867498,0.232933809,0.232933809,0.305831045,5.41365139,5.413733671,5.431539425,0.229491021,0.212079845,0.324907513,
51.08,,5.414317175,5.414317175,5.446685894,0.233605355,0.233605355,0.306693769,5.413368125,5.413450399,5.431312218,0.230149587,0.212687831,0.325818042,
51.09,,5.414035,5.414035,5.446504236,0.234276351,0.234276351,0.307555655,5.413084846,5.413167112,5.431084986,0.230807593,0.213295297,0.326727647,
51.1,,5.4137528,5.4137528,5.446322526,0.234946797,0.234946797,0.308416705,5.412801556,5.412883812,5.430857728,0.231465038,0.213902242,0.327636329,
51.11,,5.413470575,5.413470575,5.446140763,0.235616693,0.235616693,0.309276919,5.412518253,5.412600498,5.430630444,0.232121925,0.214508667,0.328544087,
51.12,,5.413188326,5.413188326,5.445958948,0.236286039,0.236286039,0.310136297,5.412234938,5.412317171,5.430403134,0.232778252,0.215114572,0.329450923,
51.13,,5.412906052,5.412906052,5.44577708,0.236954837,0.236954837,0.31099484,5.41195161,5.412033829,5.430175799,0.233434021,0.215719958,0.330356837,
51.14,,5.412623753,5.412623753,5.445595159,0.237623086,0.237623086,0.311852548,5.41166827,5.411750474,5.429948438,0.234089231,0.216324825,0.33126183,
51.15,,5.412341429,5.412341429,5.445413186,0.238290786,0.238290786,0.312709423,5.411384918,5.411467106,5.429721052,0.234743883,0.216929173,0.332165903,
51.16,,5.412059081,5.412059081,5.44523116,0.238957938,0.238957938,0.313565464,5.411101554,5.411183724,5.42949364,0.235397977,0.217533002,0.333069056,
51.17,,5.411776708,5.411776708,5.445049082,0.239624542,0.239624542,0.314420673,5.410818177,5.410900328,5.429266203,0.236051514,0.218136314,0.33397129,
51.18,,5.41149431,5.41149431,5.444866952,0.240290599,0.240290599,0.315275049,5.410534788,5.410616919,5.42903874,0.236704494,0.218739108,0.334872606,
51.19,,5.411211888,5.411211888,5.444684769,0.240956109,0.240956109,0.316128594,5.410251386,5.410333496,5.428811252,0.237356917,0.219341384,0.335773003,
51.2,,5.410929441,5.410929441,5.444502534,0.241621071,0.241621071,0.316981307,5.409967973,5.41005006,5.428583738,0.238008783,0.219943143,0.336672484,
51.21,,5.41064697,5.41064697,5.444320247,0.242285488,0.242285488,0.31783319,5.409684547,5.409766611,5.428356199,0.238660094,0.220544385,0.337571049,
51.22,,5.410364474,5.410364474,5.444137908,0.242949358,0.242949358,0.318684244,5.40940111,5.409483148,5.428128635,0.239310849,0.221145111,0.338468697,
51.23,,5.410081954,5.410081954,5.443955517,0.243612682,0.243612682,0.319534467,5.40911766,5.409199671,5.427901046,0.239961048,0.22174532,0.339365431,
51.24,,5.409799409,5.409799409,5.443773074,0.24427546,0.24427546,0.320383862,5.408834198,5.408916182,5.427673431,0.240610693,0.222345014,0.34026125,
51.25,,5.40951684,5.40951684,5.443590579,0.244937694,0.244937694,0.321232429,5.408550724,5.408632679,5.427445791,0.241259782,0.222944192,0.341156155,
51.26,,5.409234247,5.409234247,5.443408032,0.245599382,0.245599382,0.322080168,5.408267238,5.408349163,5.427218126,0.241908318,0.223542855,0.342050147,
51.27,,5.408951629,5.408951629,5.443225433,0.246260526,0.246260526,0.322927081,5.40798374,5.408065633,5.426990436,0.242556299,0.224141003,0.342943227,
51.28,,5.408668988,5.408668988,5.443042783,0.246921125,0.246921125,0.323773166,5.407700231,5.40778209,5.426762721,0.243203727,0.224738637,0.343835395,
51.29,,5.408386322,5.408386322,5.442860081,0.247581181,0.247581181,0.324618426,5.407416709,5.407498535,5.42653498,0.243850601,0.225335756,0.344726652,
51.3,,5.408103631,5.408103631,5.442677327,0.248240692,0.248240692,0.32546286,5.407133175,5.407214966,5.426307215,0.244496923,0.225932361,0.345616999,
51.31,,5.407820917,5.407820917,5.442494521,0.248899661,0.248899661,0.32630647,5.406849629,5.406931384,5.426079425,0.245142692,0.226528452,0.346506436,
51.32,,5.407538178,5.407538178,5.442311665,0.249558086,0.249558086,0.327149255,5.406566072,5.406647788,5.42585161,0.245787908,0.227124031,0.347394964,
51.33,,5.407255416,5.407255416,5.442128756,0.250215969,0.250215969,0.327991217,5.406282502,5.40636418,5.42562377,0.246432573,0.227719096,0.348282583,
51.34,,5.406972629,5.406972629,5.441945797,0.250873309,0.250873309,0.328832355,5.405998921,5.406080559,5.425395905,0.247076686,0.228313649,0.349169295,
51.35,,5.406689819,5.406689819,5.441762785,0.251530108,0.251530108,0.329672671,5.405715328,5.405796925,5.425168015,0.247720248,0.228907689,0.3500551,
51.36,,5.406406984,5.406406984,5.441579723,0.252186364,0.252186364,0.330512166,5.405431724,5.405513277,5.424940101,0.248363258,0.229501217,0.350939998,
51.37,,5.406124126,5.406124126,5.44139661,0.25284208,0.25284208,0.331350838,5.405148107,5.405229617,5.424712162,0.249005719,0.230094234,0.35182399,
51.38,,5.405841243,5.405841243,5.441213445,0.253497254,0.253497254,0.33218869,5.404864479,5.404945944,5.424484198,0.249647629,0.230686739,0.352707077,
51.39,,5.405558337,5.405558337,5.441030229,0.254151887,0.254151887,0.333025722,5.404580839,5.404662258,5.424256209,0.250288989,0.231278734,0.35358926,
51.4,,5.405275407,5.405275407,5.440846962,0.25480598,0.25480598,0.333861934,5.404297188,5.40437856,5.424028196,0.250929799,0.231870217,0.35447054,
51.41,,5.404992453,5.404992453,5.440663644,0.255459533,0.255459533,0.334697327,5.404013525,5.404094848,5.423800158,0.251570061,0.23246119,0.355350916,
51.42,,5.404709475,5.404709475,5.440480275,0.256112546,0.256112546,0.335531902,5.40372985,5.403811124,5.423572096,0.252209773,0.233051653,0.356230389,
51.43,,5.404426474,5.404426474,5.440296856,0.256765019,0.256765019,0.336365658,5.403446164,5.403527387,5.423344009,0.252848937,0.233641607,0.357108961,
51.44,,5.404143448,5.404143448,5.440113385,0.257416954,0.257416954,0.337198598,5.403162466,5.403243637,5.423115898,0.253487553,0.234231051,0.357986632,
51.45,,5.4038604,5.4038604,5.439929864,0.258068349,0.258068349,0.33803072,5.402878756,5.402959875,5.422887762,0.254125621,0.234819985,0.358863402,
51.46,,5.403577327,5.403577327,5.439746292,0.258719206,0.258719206,0.338862026,5.402595035,5.402676099,5.422659602,0.254763141,0.235408411,0.359739273,
51.47,,5.403294231,5.403294231,5.439562669,0.259369525,0.259369525,0.339692517,5.402311303,5.402392312,5.422431417,0.255400114,0.235996329,0.360614244,
51.48,,5.403011112,5.403011112,5.439378996,0.260019306,0.260019306,0.340522192,5.402027559,5.402108511,5.422203209,0.256036541,0.236583738,0.361488317,
51.49,,5.402727969,5.402727969,5.439195272,0.26066855,0.26066855,0.341351053,5.401743804,5.401824698,5.421974976,0.25667242,0.23717064,0.362361493,
51.5,,5.402444802,5.402444802,5.439011498,0.261317256,0.261317256,0.3421791,5.401460037,5.401540873,5.421746718,0.257307754,0.237757034,0.363233771,
51.51,,5.402161612,5.402161612,5.438827673,0.261965425,0.261965425,0.343006334,5.401176259,5.401257035,5.421518437,0.257942542,0.238342921,0.364105153,
51.52,,5.401878399,5.401878399,5.438643798,0.262613058,0.262613058,0.343832755,5.40089247,5.400973185,5.421290131,0.258576785,0.238928301,0.364975639,
51.53,,5.401595162,5.401595162,5.438459873,0.263260154,0.263260154,0.344658363,5.400608669,5.400689322,5.421061801,0.259210482,0.239513175,0.36584523,
51.54,,5.401311902,5.401311902,5.438275897,0.263906715,0.263906715,0.34548316,5.400324857,5.400405447,5.420833447,0.259843635,0.240097542,0.366713926,
51.55,,5.401028619,5.401028619,5.438091872,0.264552739,0.264552739,0.346307146,5.400041034,5.400121559,5.420605069,0.260476243,0.240681403,0.367581729,
51.56,,5.400745312,5.400745312,5.437907796,0.265198229,0.265198229,0.347130321,5.399757199,5.399837659,5.420376667,0.261108307,0.241264759,0.368448638,
51.57,,5.400461982,5.400461982,5.43772367,0.265843183,0.265843183,0.347952686,5.399473354,5.399553747,5.420148241,0.261739827,0.24184761,0.369314655,
51.58,,5.400178629,5.400178629,5.437539494,0.266487603,0.266487603,0.348774242,5.399189497,5.399269822,5.419919791,0.262370804,0.242429956,0.37017978,
51.59,,5.399895253,5.399895253,5.437355268,0.267131489,0.267131489,0.349594989,5.398905629,5.398985886,5.419691317,0.263001238,0.243011797,0.371044014,
51.6,,5.399611854,5.399611854,5.437170992,0.26777484,0.26777484,0.350414928,5.39862175,5.398701937,5.419462819,0.263631129,0.243593133,0.371907358,
51.61,,5.399328431,5.399328431,5.436986667,0.268417658,0.268417658,0.351234059,5.398337859,5.398417976,5.419234297,0.264260478,0.244173966,0.372769812,
51.62,,5.399044986,5.399044986,5.436802291,0.269059943,0.269059943,0.352052383,5.398053958,5.398134002,5.419005752,0.264889285,0.244754295,0.373631376,
51.63,,5.398761518,5.398761518,5.436617866,0.269701694,0.269701694,0.3528699,5.397770045,5.397850017,5.418777183,0.26551755,0.245334121,0.374492053,
51.64,,5.398478026,5.398478026,5.436433391,0.270342913,0.270342913,0.353686612,5.397486122,5.397566019,5.41854859,0.266145273,0.245913444,0.375351841,
51.65,,5.398194512,5.398194512,5.436248867,0.270983599,0.270983599,0.354502518,5.397202187,5.397282009,5.418319973,0.266772456,0.246492264,0.376210742,
51.66,,5.397910974,5.397910974,5.436064293,0.271623753,0.271623753,0.355317619,5.396918242,5.396997988,5.418091333,0.267399098,0.247070582,0.377068757,
51.67,,5.397627414,5.397627414,5.435879669,0.272263376,0.272263376,0.356131916,5.396634286,5.396713954,5.417862669,0.268025199,0.247648398,0.377925885,
51.68,,5.397343831,5.397343831,5.435694997,0.272902466,0.272902466,0.356945409,5.396350318,5.396429909,5.417633981,0.268650761,0.248225712,0.378782129,
51.69,,5.397060225,5.397060225,5.435510274,0.273541026,0.273541026,0.357758099,5.39606634,5.396145851,5.41740527,0.269275783,0.248802525,0.379637488,
51.7,,5.396776597,5.396776597,5.435325503,0.274179055,0.274179055,0.358569987,5.395782351,5.395861781,5.417176536,0.269900265,0.249378836,0.380491963,
51.71,,5.396492946,5.396492946,5.435140682,0.274816554,0.274816554,0.359381072,5.395498351,5.3955777,5.416947778,0.270524209,0.249954647,0.381345555,
51.72,,5.396209272,5.396209272,5.434955812,0.275453522,0.275453522,0.360191356,5.39521434,5.395293607,5.416718996,0.271147614,0.250529958,0.382198265,
51.73,,5.395925575,5.395925575,5.434770893,0.27608996,0.27608996,0.361000839,5.394930318,5.395009502,5.416490192,0.271770481,0.251104768,0.383050092,
51.74,,5.395641856,5.395641856,5.434585924,0.276725869,0.276725869,0.361809522,5.394646286,5.394725385,5.416261363,0.272392809,0.251679079,0.383901039,
51.75,,5.395358114,5.395358114,5.434400907,0.277361249,0.277361249,0.362617405,5.394362243,5.394441256,5.416032512,0.273014601,0.25225289,0.384751104,
51.76,,5.395074349,5.395074349,5.434215841,0.2779961,0.2779961,0.363424489,5.394078189,5.394157116,5.415803637,0.273635854,0.252826202,0.38560029,
51.77,,5.394790562,5.394790562,5.434030726,0.278630422,0.278630422,0.364230774,5.393794124,5.393872964,5.415574739,0.274256571,0.253399015,0.386448597,
51.78,,5.394506753,5.394506753,5.433845561,0.279264216,0.279264216,0.365036261,5.393510049,5.3935888,5.415345818,0.274876751,0.253971329,0.387296025,
51.79,,5.394222921,5.394222921,5.433660349,0.279897482,0.279897482,0.365840951,5.393225963,5.393304625,5.415116873,0.275496395,0.254543145,0.388142575,
51.8,,5.393939067,5.393939067,5.433475087,0.28053022,0.28053022,0.366644843,5.392941867,5.393020438,5.414887906,0.276115504,0.255114464,0.388988248,
51.81,,5.39365519,5.39365519,5.433289777,0.281162431,0.281162431,0.36744794,5.392657759,5.392736239,5.414658915,0.276734076,0.255685285,0.389833044,
51.82,,5.393371291,5.393371291,5.433104418,0.281794115,0.281794115,0.36825024,5.392373642,5.392452029,5.414429901,0.277352113,0.256255608,0.390676964,
