Gmeasured_max_11mM,Gmeasured_min_11mM,Gmeasured_opt_11mM,Imeasured_max_11mM,Imeasured_min_11mM,Imeasured_opt_11mM,time,Gmeasured_max_5p5mM,Gmeasured_min_5p5mM,Gmeasured_opt_5p5mM,Imeasured_max_5p5mM,Imeasured_min_5p5mM,Imeasured_opt_5p5mM,Gmeasured_max_11mM_lowHC,Gmeasured_min_11mM_lowHC,Gmeasured_opt_11mM_lowHC,Gmeasured_max_5p5mM_lowHC,Gmeasured_min_5p5mM_lowHC,Gmeasured_opt_5p5mM_lowHC,Imeasured_max_11mM_lowHC,Imeasured_min_11mM_lowHC,Imeasured_opt_11mM_lowHC,Imeasured_max_5p5mM_lowHC,Imeasured_min_5p5mM_lowHC,Imeasured_opt_5p5mM_lowHC
10.77962559,8.03909823,10.4192907,319.9813126,270.5981079,301.6155534,334.85,10.65078947,8.218141581,9.42265636,308.7051355,234.2200823,259.0818607,9.664611298,6.797518049,9.177805117,8.673562333,6.268923234,7.287850267,3633.778239,2134.130017,1778.984158,3485.355741,1920.957159,1492.573123
10.77958257,8.036705422,10.41869511,320.0152025,270.6598888,301.674134,334.9,10.65074656,8.215657944,9.422107805,308.7947513,234.2311796,259.1168385,9.662910771,6.793220261,9.175434031,8.670550908,6.264200073,7.284747614,3634.973105,2134.131836,1779.406885,3486.220023,1920.868188,1492.698964
10.77953955,8.034313332,10.41809955,320.0488135,270.7214108,301.7324562,334.95,10.65070366,8.213175067,9.421559289,308.8840553,234.2420915,259.1515841,9.661210281,6.788924715,9.173063178,8.667540495,6.259480104,7.281646385,3636.163861,2134.132077,1779.827967,3487.079859,1920.777747,1492.823177
10.77949653,8.031921959,10.41750403,320.0821463,270.7826741,301.7905204,335,10.65066076,8.21069295,9.421010815,308.973048,234.2528185,259.1860982,9.65950983,6.784631413,9.170692561,8.664531094,6.254763329,7.278546581,3637.350512,2134.130745,1780.247406,3487.935253,1920.685839,1492.945764
10.77945351,8.029531303,10.41690854,320.1152017,270.8436793,301.8483272,335.05,10.65061786,8.208211592,9.42046238,309.0617298,234.2633612,259.2203812,9.657809418,6.780340358,9.16832218,8.66152271,6.250049749,7.275448205,3638.533063,2134.127843,1780.665206,3488.786212,1920.592469,1493.066729
10.7794105,8.027141365,10.41631309,320.1479801,270.9044268,301.9058771,335.1,10.65057497,8.205730994,9.419913986,309.1501012,234.27372,259.2544336,9.656109047,6.776051552,9.165952039,8.658515344,6.245339367,7.272351257,3639.711517,2134.123378,1781.08137,3489.632739,1920.497642,1493.186075
10.77936748,8.024752144,10.41571768,320.1804824,270.9649172,301.9631707,335.15,10.65053207,8.203251155,9.419365633,309.2381627,234.2838955,259.2882559,9.654408718,6.771764997,9.163582138,8.655508998,6.240632184,7.26925574,3640.88588,2134.117354,1781.495899,3490.474841,1920.401362,1493.303805
10.77932447,8.02236364,10.4151223,320.2127092,271.0251508,302.0202085,335.2,10.65048917,8.200772075,9.41881732,309.3259146,234.2938882,259.3218488,9.652708432,6.767480695,9.16121248,8.652503675,6.235928202,7.266161654,3642.056154,2134.109775,1781.908798,3491.312522,1920.303634,1493.419923
10.77928145,8.019975853,10.41452696,320.2446611,271.0851282,302.0769911,335.25,10.65044628,8.198293755,9.418269047,309.4133574,234.3036986,259.3552125,9.65100819,6.763198648,9.158843067,8.649499377,6.231227424,7.263069002,3643.222346,2134.100646,1782.32007,3492.145787,1920.204461,1493.534432
10.77923844,8.017588783,10.41393166,320.2763387,271.1448497,302.1335189,335.3,10.65040339,8.195816193,9.417720815,309.5004916,234.3133271,259.3883478,9.649307992,6.758918857,9.156473899,8.646496106,6.22652985,7.259977785,3644.384459,2134.089971,1782.729717,3492.974642,1920.10385,1493.647335
10.77919543,8.015202429,10.41333639,320.3077429,271.204316,302.1897926,335.35,10.65036049,8.193339391,9.417172624,309.5873176,234.3227744,259.4212551,9.647607841,6.754641326,9.15410498,8.643493864,6.221835483,7.256888004,3645.542498,2134.077755,1783.137742,3493.799092,1920.001803,1493.758636
10.77915242,8.012816791,10.41274116,320.3388741,271.2635274,302.2458127,335.4,10.6503176,8.190863347,9.416624473,309.6738359,234.3320409,259.4539348,9.645907736,6.750366055,9.151736311,8.640492655,6.217144324,7.253799662,3646.696467,2134.064003,1783.544148,3494.619142,1919.898326,1493.868337
10.77910941,8.01043187,10.41214596,320.3697331,271.3224843,302.3015797,335.45,10.65027471,8.188388062,9.416076362,309.760047,234.3411271,259.4863876,9.644207679,6.746093047,9.149367893,8.637492479,6.212456376,7.250712759,3647.84637,2134.048719,1783.948938,3495.434797,1919.793423,1493.976442
10.7790664,8.008047665,10.4115508,320.4003205,271.3811873,302.3570941,335.5,10.65023183,8.185913535,9.415528292,309.8459511,234.3500335,259.5186138,9.642507671,6.741822304,9.146999729,8.63449334,6.20777164,7.247627297,3648.992212,2134.031908,1784.352116,3496.246062,1919.687098,1494.082955
10.77902339,8.005664176,10.41095568,320.430637,271.4396369,302.4123565,335.55,10.65018894,8.183439767,9.414980262,309.9315489,234.3587606,259.5506141,9.640807713,6.737553828,9.14463182,8.631495238,6.203090118,7.244543277,3650.133997,2134.013574,1784.753683,3497.052943,1919.579356,1494.187878
10.77898038,8.003281403,10.41036059,320.4606831,271.4978334,302.4673675,335.6,10.65014605,8.180966758,9.414432273,310.0168408,234.3673089,259.5823889,9.639107805,6.733287621,9.142264168,8.628498178,6.198411811,7.241460702,3651.27173,2133.993722,1785.153643,3497.855444,1919.470201,1494.291214
10.77893738,8.000899345,10.40976554,320.4904597,271.5557774,302.5221275,335.65,10.65010317,8.178494506,9.413884325,310.1018271,234.3756789,259.6139387,9.63740795,6.729023684,9.139896776,8.62550216,6.193736722,7.238379571,3652.405415,2133.972357,1785.552,3498.653571,1919.359638,1494.392968
10.77889437,7.998518004,10.40917053,320.5199672,271.6134692,302.5766371,335.7,10.65006028,8.176023013,9.413336417,310.1865084,234.3838712,259.6452641,9.635708148,6.72476202,9.137529643,8.622507187,6.189064852,7.235299888,3653.535056,2133.949482,1785.948755,3499.447328,1919.247671,1494.493141
10.77885137,7.996137377,10.40857555,320.5492065,271.6709094,302.6308968,335.75,10.6500174,8.173552277,9.412788549,310.2708851,234.3918861,259.6763654,9.634008399,6.72050263,9.135162774,8.619513261,6.184396202,7.232221653,3654.660657,2133.925103,1786.343911,3500.236722,1919.134304,1494.591738
10.77880837,7.993757466,10.40798061,320.578178,271.7280985,302.6849072,335.8,10.64997452,8.1710823,9.412240722,310.3549576,234.3997243,259.7072433,9.632308705,6.716245517,9.132796168,8.616520384,6.179730775,7.229144868,3655.782224,2133.899223,1786.737473,3501.021756,1919.019541,1494.688762
10.77876537,7.99137827,10.40738571,320.6068824,271.7850368,302.7386687,335.85,10.64993164,8.16861308,9.411692936,310.4387264,234.4073862,259.7378983,9.630609068,6.711990682,9.130429828,8.613528559,6.175068572,7.226069535,3656.89976,2133.871848,1787.129441,3501.802437,1918.903388,1494.784215
10.77872237,7.98899979,10.40679084,320.6353205,271.8417248,302.792182,335.9,10.64988876,8.166144618,9.41114519,310.5221919,234.4148722,259.7683307,9.628909487,6.707738127,9.128063756,8.610537787,6.170409595,7.222995654,3658.01327,2133.842981,1787.51982,3502.578769,1918.785847,1494.878102
10.77867937,7.986622024,10.40619601,320.6634927,271.898163,302.8454475,335.95,10.64984589,8.163676913,9.410597485,310.6053546,234.4221829,259.7985412,9.627209964,6.703487855,9.125697954,8.607548071,6.165753846,7.219923227,3659.122758,2133.812627,1787.908613,3503.350758,1918.666925,1494.970424
10.77863637,7.984244972,10.40560121,320.6913999,271.9543518,302.8984658,336,10.64980301,8.161209966,9.410049821,310.6882149,234.4293188,259.8285302,9.6255105,6.699239866,9.123332423,8.604559413,6.161101325,7.216852255,3660.228229,2133.780791,1788.295821,3504.118408,1918.546624,1495.061186
10.77859338,7.981868636,10.40500645,320.7190425,272.0102918,302.9512373,336.05,10.64976014,8.158743776,9.409502196,310.7707732,234.4362803,259.8582982,9.623811095,6.694994163,9.120967165,8.601571814,6.156452035,7.213782741,3661.329686,2133.747477,1788.681449,3504.881725,1918.424949,1495.150391
10.77855038,7.979493014,10.40441173,320.7464213,272.0659832,303.0037627,336.1,10.64971726,8.156278343,9.408954613,310.85303,234.443068,259.8878457,9.622111752,6.690750748,9.118602181,8.598585278,6.151805977,7.210714685,3662.427135,2133.71269,1789.065499,3505.640714,1918.301905,1495.238041
10.77850739,7.977118106,10.40381705,320.7735369,272.1214267,303.0560424,336.15,10.64967439,8.153813667,9.40840707,310.9349857,234.4496823,259.9171732,9.62041247,6.686509622,9.116237474,8.595599805,6.147163153,7.207648088,3663.520579,2133.676433,1789.447973,3506.39538,1918.177496,1495.324141
10.77846439,7.974743913,10.4032224,320.8003899,272.1766226,303.108077,336.2,10.64963152,8.151349748,9.407859568,311.0166408,234.4561237,259.9462811,9.618713251,6.682270788,9.113873046,8.592615399,6.142523565,7.204582953,3664.610023,2133.638711,1789.828875,3507.145728,1918.051726,1495.408692
10.7784214,7.972370433,10.40262778,320.8269809,272.1992298,303.159867,336.25,10.64958865,8.148886585,9.407312106,311.0979956,234.4623927,259.9751701,9.617014096,6.678034246,9.111508897,8.589632061,6.137887213,7.20151928,3665.695471,2133.599529,1790.208208,3507.891764,1917.924599,1495.491699
10.77837841,7.969997668,10.40203321,320.8533106,272.2125051,303.2114128,336.3,10.64954578,8.14642418,9.406764685,311.1790508,234.4684898,260.0038406,9.615315005,6.6738,9.10914503,8.586649792,6.133254099,7.198457071,3666.776928,2133.558891,1790.585973,3508.633492,1917.796119,1495.573165
10.77833542,7.967625616,10.40143867,320.8793795,272.2255659,303.2627151,336.35,10.64950291,8.143962531,9.406217305,311.2598065,234.4744154,260.032293,9.61361598,6.66956805,9.106781446,8.583668597,6.128624226,7.195396327,3667.854398,2133.516801,1790.962176,3509.370918,1917.666291,1495.653092
10.77829243,7.965254278,10.40084416,320.9051885,272.2384127,303.3137743,336.4,10.64946005,8.141501638,9.405669965,311.3402635,234.4801701,260.0605278,9.611917022,6.665338398,9.104418147,8.580688475,6.123997594,7.192337049,3668.927885,2133.473263,1791.336817,3510.104046,1917.535119,1495.731483
10.77824944,7.962883653,10.4002497,320.9307379,272.2510462,303.364591,336.45,10.64941718,8.139041502,9.405122666,311.4204219,234.4857543,260.0885456,9.610218131,6.661111047,9.102055135,8.57770943,6.119374205,7.189279239,3669.997394,2133.428282,1791.7099,3510.832882,1917.402607,1495.808343
10.77820646,7.960513741,10.39965527,320.9560286,272.2634667,303.4151656,336.5,10.64937432,8.136582121,9.404575407,311.5002823,234.4911685,260.1163468,9.608519309,6.656885998,9.099692412,8.574731463,6.11475406,7.186222898,3671.062929,2133.381863,1792.081428,3511.557431,1917.26876,1495.883674
10.77816347,7.958144543,10.39906087,320.981061,272.275675,303.4654987,336.55,10.64933146,8.134123497,9.40402819,311.5798452,234.4964132,260.1439319,9.606820557,6.652663252,9.097329979,8.571754577,6.110137161,7.183168028,3672.124494,2133.334009,1792.451403,3512.277699,1917.133581,1495.957479
10.77812049,7.955776058,10.39846652,321.0058359,272.2876714,303.5155909,336.6,10.64928859,8.131665629,9.403481012,311.6591109,234.5014888,260.1713014,9.605121874,6.648442812,9.094967837,8.568778773,6.105523509,7.180114629,3673.182094,2133.284724,1792.819829,3512.993689,1916.997074,1496.029762
10.7780775,7.953408286,10.3978722,321.0303539,272.2994566,303.5654425,336.65,10.64924573,8.129208516,9.402933876,311.7380799,234.5063959,260.1984558,9.603423264,6.644224679,9.092605989,8.565804053,6.100913106,7.177062703,3674.235733,2133.234014,1793.186708,3513.705409,1916.859245,1496.100525
10.77803452,7.951041227,10.39727791,321.0546155,272.3110312,303.6150542,336.7,10.64920288,8.126752159,9.40238678,311.8167526,234.5111348,260.2253956,9.601724725,6.640008855,9.090244437,8.56283042,6.096305953,7.174012252,3675.285415,2133.181882,1793.552044,3514.412861,1916.720096,1496.169772
10.77799154,7.94867488,10.39668366,321.0786214,272.3223956,303.6644264,336.75,10.64916002,8.124296558,9.401839725,311.8951295,234.5157062,260.2521212,9.60002626,6.635795341,9.087883181,8.559857874,6.091702052,7.170963276,3676.331145,2133.128332,1793.915838,3515.116052,1916.579632,1496.237506
10.77794856,7.946309246,10.39608945,321.1023722,272.3335503,303.7135596,336.8,10.64911716,8.121841712,9.40129271,311.9732109,234.5201103,260.2786331,9.598327869,6.63158414,9.085522224,8.556886419,6.087101403,7.167915777,3677.372927,2133.07337,1794.278094,3515.814988,1916.437858,1496.30373
10.77790558,7.943944324,10.39549528,321.1258685,272.344496,303.7624544,336.85,10.64907431,8.119387622,9.400745737,312.0509974,234.5243478,260.3049318,9.596629553,6.627375252,9.083161567,8.553916057,6.082504008,7.164869756,3678.410765,2133.016998,1794.638814,3516.509672,1916.294777,1496.368447
10.7778626,7.941580114,10.39490114,321.149111,272.3552332,303.8111113,336.9,10.64903145,8.116934286,9.400198803,312.1284893,234.528419,260.3310177,9.594931314,6.62316868,9.080801212,8.550946788,6.07790987,7.161825214,3679.444663,2132.959221,1794.998001,3517.20011,1916.150393,1496.43166
10.77781963,7.939216616,10.39430704,321.1721002,272.3657624,303.8595307,336.95,10.6489886,8.114481706,9.399651911,312.2056871,234.5323245,260.3568915,9.593233151,6.618964426,9.078441161,8.547978615,6.073318987,7.158782153,3680.474627,2132.900044,1795.355659,3517.886307,1916.004711,1496.493372
10.77777665,7.93685383,10.39371297,321.1948368,272.3760841,303.9077132,337,10.64894575,8.11202988,9.399105059,312.2825912,234.5360646,260.3825534,9.591535067,6.61476249,9.076081415,8.545011541,6.068731364,7.155740574,3681.50066,2132.83947,1795.711789,3518.568269,1915.857734,1496.553586
10.77773368,7.934491756,10.39311895,321.2173213,272.3861989,303.9556593,337.05,10.6489029,8.109578809,9.398558248,312.3592021,234.53964,260.4080041,9.589837061,6.610562875,9.073721976,8.542045566,6.064146999,7.152700477,3682.522766,2132.777504,1796.066396,3519.246,1915.709467,1496.612307
10.7776907,7.932130394,10.39252495,321.2395544,272.3961073,304.0033694,337.1,10.64886005,8.107128493,9.398011478,312.4355201,234.543051,260.433244,9.588139136,6.606365582,9.071362845,8.539080693,6.059565895,7.149661865,3683.540951,2132.71415,1796.41948,3519.919505,1915.559913,1496.669535
10.77764773,7.929769743,10.391931,321.2615368,272.4058099,304.0508442,337.15,10.64881721,8.104678931,9.397464749,312.5115457,234.5462981,260.4582735,9.586441291,6.602170613,9.069004025,8.536116924,6.054988054,7.146624738,3684.555217,2132.649412,1796.771046,3520.588791,1915.409078,1496.725276
10.77760476,7.927409803,10.39133708,321.2832689,272.4153071,304.098084,337.2,10.64877436,8.102230124,9.39691806,312.5872793,234.5493817,260.4830931,9.584743528,6.597977969,9.066645516,8.53315426,6.050413476,7.143589098,3685.56557,2132.583294,1797.121096,3521.253861,1915.256964,1496.779531
10.77756179,7.925050574,10.3907432,321.3047514,272.4245995,304.1450894,337.25,10.64873152,8.099782071,9.396371412,312.6627214,234.5523024,260.5077033,9.583045847,6.593787652,9.064287321,8.530192704,6.045842162,7.140554945,3686.572014,2132.515801,1797.469632,3521.914721,1915.103576,1496.832304
10.77751882,7.922692057,10.39014935,321.3259849,272.4336877,304.1918609,337.3,10.64868867,8.097334772,9.395824804,312.7378724,234.5550605,260.5321046,9.58134825,6.589599664,9.061929441,8.527232257,6.041274114,7.137522282,3687.574554,2132.446936,1797.816658,3522.571377,1914.948917,1496.883598
10.77747585,7.92033425,10.38955554,321.34697,272.4425721,304.238399,337.35,10.64864583,8.094888227,9.395278238,312.8127327,234.5576566,260.5562975,9.579650738,6.585414006,9.059571877,8.524272921,6.036709333,7.134491108,3688.573192,2132.376703,1798.162177,3523.223832,1914.792993,1496.933416
10.77743289,7.917977155,10.38896177,321.3677074,272.4512533,304.2847042,337.4,10.64860299,8.092442436,9.394731712,312.8873027,234.5600911,260.5802823,9.57795331,6.58123068,9.057214632,8.521314698,6.03214782,7.131461426,3689.567934,2132.305107,1798.50619,3523.872093,1914.635806,1496.981761
10.77738992,7.915620769,10.38836804,321.3881975,272.4597318,304.3307769,337.45,10.64856015,8.089997399,9.394185227,312.9615829,234.5623644,260.6040596,9.57625597,6.577049687,9.054857707,8.51835759,6.027589577,7.128433237,3690.558785,2132.232152,1798.848701,3524.516164,1914.477361,1497.028636
10.77734696,7.913265094,10.38777434,321.4084411,272.4680081,304.3766178,337.5,10.64851731,8.087553115,9.393638782,313.0355737,234.564477,260.6276299,9.574558716,6.572871029,9.052501103,8.515401598,6.023034604,7.125406541,3691.545747,2132.157842,1799.189712,3525.156051,1914.317662,1497.074044
10.777304,7.91091013,10.38718068,321.4284387,272.4760827,304.4222272,337.55,10.64847448,8.085109585,9.393092379,313.1092755,234.5664294,260.6509936,9.57286155,6.568694707,9.050144822,8.512446726,6.018482903,7.122381339,3692.528827,2132.08218,1799.529227,3525.791759,1914.156712,1497.117989
10.77726103,7.908555876,10.38658705,321.4481908,272.4839563,304.4676056,337.6,10.64843164,8.082666808,9.392546016,313.1826887,234.568222,260.6741511,9.571164474,6.564520724,9.047788866,8.509492973,6.013934474,7.119357634,3693.508027,2132.005172,1799.867248,3526.423293,1913.994516,1497.160473
10.77721807,7.906202331,10.38599346,321.4676982,272.4916292,304.5127536,337.65,10.64838881,8.080224785,9.391999694,313.2558138,234.5698552,260.697103,9.569467487,6.560349079,9.045433237,8.506540342,6.00938932,7.116335425,3694.483353,2131.926821,1800.203777,3527.050657,1913.831077,1497.201499
10.77717511,7.903849497,10.38539991,321.4869614,272.499102,304.5576717,337.7,10.64834597,8.077783514,9.391453413,313.3286511,234.5713295,260.7198497,9.567770592,6.556179776,9.043077935,8.503588836,6.004847441,7.113314715,3695.454808,2131.84713,1800.538818,3527.673858,1913.666401,1497.24107
10.77713216,7.901497372,10.38480639,321.5059809,272.5063753,304.6023603,337.75,10.64830314,8.075342997,9.390907172,313.4012012,234.5726454,260.7423917,9.566073788,6.552012815,9.040722962,8.500638455,6.000308838,7.110295503,3696.422397,2131.766105,1800.872373,3528.292899,1913.500489,1497.27919
10.7770892,7.899145957,10.38421291,321.5247574,272.5134495,304.6468199,337.8,10.64826031,8.072903232,9.390360973,313.4734644,234.5738034,260.7647293,9.564377076,6.547848198,9.038368321,8.497689201,5.995773512,7.107277792,3697.386124,2131.683748,1801.204445,3528.907788,1913.333347,1497.315862
10.77704624,7.896795251,10.38361947,321.5432915,272.5203252,304.691051,337.85,10.64821748,8.07046422,9.389814814,313.5454411,234.5748037,260.7868632,9.562680458,6.543685927,9.036014012,8.494741076,5.991241464,7.104261583,3698.345993,2131.600065,1801.535036,3529.518527,1913.164978,1497.351088
10.77700329,7.894445254,10.38302607,321.5615837,272.5270028,304.7350542,337.9,10.64817465,8.06802596,9.389268696,313.6171318,234.575647,260.8087937,9.560983935,6.539526002,9.033660038,8.491794083,5.986712696,7.101246875,3699.302009,2131.515059,1801.86415,3530.125123,1912.995386,1497.384871
10.77696033,7.892095967,10.3824327,321.5796347,272.5334829,304.7788298,337.95,10.64813183,8.065588453,9.388722618,313.6885369,234.5763335,260.8305214,9.559287507,6.535368426,9.031306399,8.489005372,5.982187208,7.098233672,3700.254176,2131.428733,1802.191789,3530.727581,1912.824575,1497.417215
10.77691738,7.889747388,10.38183936,321.597445,272.539766,304.8223784,338,10.648089,8.063151698,9.388176582,313.7596567,234.5768639,260.8520465,9.557591175,6.531213199,9.028953098,8.486402225,5.977665002,7.095221972,3701.202498,2131.341093,1802.517955,3531.325906,1912.652549,1497.448122
10.77687443,7.887399519,10.38124607,321.6150152,272.5458526,304.8657005,338.05,10.64804618,8.060715696,9.387630586,313.8304918,234.5772385,260.8733697,9.55589494,6.527060324,9.026600135,8.48380015,5.973146078,7.092211779,3702.14698,2131.252141,1802.842651,3531.920103,1912.479311,1497.477596
10.77683148,7.885052358,10.38065281,321.6323459,272.5517433,304.9087965,338.1,10.64800335,8.058280445,9.387084631,313.9010426,234.5774578,260.8944914,9.554198803,6.522909801,9.024247513,8.481199147,5.968630438,7.089203092,3703.087626,2131.161883,1803.165881,3532.510176,1912.304866,1497.50564
10.77678853,7.882705905,10.38005959,321.6494377,272.5574384,304.9516669,338.15,10.64796053,8.055845946,9.386538717,313.9713094,234.5775221,260.915412,9.552502765,6.518761633,9.021895233,8.478599217,5.964118082,7.086195913,3704.024439,2131.070321,1803.487647,3533.096132,1912.129218,1497.532256
10.77674558,7.880360161,10.3794664,321.6662911,272.5629386,304.9943123,338.2,10.64791771,8.053412199,9.385992844,314.0412927,234.577432,260.936132,9.550806826,6.514615819,9.019543296,8.47600036,5.959609012,7.083190242,3704.957425,2130.97746,1803.80795,3533.677975,1911.952369,1497.557447
10.77670263,7.878015125,10.37887325,321.6829068,272.5682443,305.036733,338.25,10.64787489,8.050979204,9.385447012,314.1109929,234.5771879,260.9566519,9.549110989,6.510472363,9.017191704,8.473402576,5.955103228,7.080186081,3705.886588,2130.883303,1804.126795,3534.255711,1911.774325,1497.581217
10.77665969,7.875670798,10.37828014,321.6992853,272.573356,305.0789296,338.3,10.64783208,8.04854696,9.38490122,314.1804104,234.5767902,260.976972,9.547415252,6.506331265,9.014840459,8.470805867,5.950600731,7.077183431,3706.811931,2130.787855,1804.444184,3534.829344,1911.595088,1497.603569
10.77661674,7.873327178,10.37768706,321.7154272,272.5782743,305.1209026,338.35,10.64778926,8.046115467,9.38435547,314.2495456,234.5762394,260.9970928,9.545719618,6.502192527,9.012489562,8.468210233,5.946101523,7.074182293,3707.73346,2130.691119,1804.760119,3535.398879,1911.414663,1497.624505
10.7765738,7.870984266,10.37709403,321.731333,272.5829996,305.1626524,338.4,10.64774645,8.043684725,9.38380976,314.318399,234.5755358,261.0170149,9.544024087,6.49805615,9.010139015,8.465615674,5.941605604,7.071182668,3708.651178,2130.5931,1805.074603,3535.964323,1911.233053,1497.644028
10.77653086,7.868642061,10.37650102,321.7470034,272.5875325,305.2041794,338.45,10.64770363,8.041254735,9.383264091,314.386971,234.57468,261.0367386,9.542328661,6.493922135,9.007788818,8.463022191,5.937112975,7.068184556,3709.565089,2130.493801,1805.387638,3536.525679,1911.050262,1497.662142
10.77648792,7.866300564,10.37590806,321.7624389,272.5918734,305.2454843,338.5,10.64766082,8.038825496,9.382718463,314.4552619,234.5736723,261.0562644,9.540633339,6.489790484,9.005438975,8.460429785,5.932623637,7.065187959,3710.475199,2130.393226,1805.699228,3537.082953,1910.866295,1497.678849
10.77644498,7.863959774,10.37531513,321.7776401,272.5960229,305.2865674,338.55,10.64761801,8.036397007,9.382172876,314.5232722,234.5725132,261.0755927,9.538938123,6.485661198,9.003089485,8.457838455,5.928137591,7.062192877,3711.381511,2130.291378,1806.009376,3537.636151,1910.681154,1497.694153
10.77640204,7.861619692,10.37472224,321.7926076,272.5999814,305.3274293,338.6,10.6475752,8.033969269,9.381627329,314.5910023,234.5712031,261.094724,9.537243013,6.481534278,9.000740351,8.455248203,5.923654837,7.059199313,3712.284029,2130.188263,1806.318082,3538.185276,1910.494843,1497.708056
10.7763591,7.859280316,10.37412938,321.8073419,272.6037494,305.3680703,338.65,10.64753239,8.031542281,9.381081824,314.6584526,234.5697424,261.1136587,9.535548011,6.477409726,8.998391575,8.452659029,5.919175377,7.056207266,3713.182758,2130.083882,1806.625351,3538.730335,1910.307366,1497.720561
10.77631617,7.856941648,10.37353657,321.8218435,272.6073275,305.408491,338.7,10.64748959,8.029116044,9.380536359,314.7256236,234.5681316,261.1323973,9.533853118,6.473287543,8.996043157,8.450070933,5.914699212,7.053216737,3714.077701,2129.978242,1806.931185,3539.271332,1910.118727,1497.731671
10.77627323,7.854603686,10.37294378,321.8361132,272.6107161,305.4486919,338.75,10.64744678,8.026690557,9.379990935,314.7925156,234.5663711,261.1509402,9.532158333,6.469167731,8.993695099,8.447483916,5.910226342,7.050227728,3714.968864,2129.871344,1807.235587,3539.808273,1909.92893,1497.74139
10.7762303,7.85226643,10.37235104,321.8501514,272.6139157,305.4886734,338.8,10.64740398,8.02426582,9.379445552,314.859129,234.5644614,261.1692879,9.530463659,6.46505029,8.991347402,8.444897978,5.905756767,7.04724024,3715.856251,2129.763193,1807.538558,3540.341162,1909.737978,1497.74972
10.77618736,7.849929881,10.37175833,321.8639586,272.6169268,305.528436,338.85,10.64736117,8.021841834,9.37890021,314.9254643,234.5624027,261.1874408,9.528769096,6.460935222,8.989000069,8.44231312,5.90129049,7.044254273,3716.739865,2129.653793,1807.840103,3540.870005,1909.545874,1497.756664
10.77614443,7.847594039,10.37116566,321.8775355,272.6197499,305.5679801,338.9,10.64731837,8.019418597,9.378354909,314.9915219,234.5601957,261.2053993,9.527074644,6.456822528,8.986653101,8.439729343,5.89682751,7.041269828,3717.619711,2129.543147,1808.140222,3541.394807,1909.352624,1497.762224
10.7761015,7.845258902,10.37057303,321.8908827,272.6223854,305.6073062,338.95,10.64727557,8.016996109,9.377809649,315.0573021,234.5578406,261.2231639,9.525380305,6.45271221,8.984306498,8.437146646,5.892367829,7.038286906,3718.495793,2129.43126,1808.43892,3541.915573,1909.158229,1497.766405
10.77605857,7.842924472,10.36998043,321.9040006,272.624834,305.6464148,339,10.64723277,8.014574371,9.37726443,315.1228055,234.5553379,261.240735,9.52368608,6.448604269,8.981960263,8.434565031,5.887911447,7.035305509,3719.368116,2129.318134,1808.736199,3542.432308,1908.962695,1497.769209
10.77601565,7.840590747,10.36938787,321.9168899,272.627096,305.6853064,339.05,10.64718997,8.012153383,9.376719251,315.1880323,234.5526881,261.2581131,9.521991968,6.444498705,8.979614397,8.431984497,5.883458365,7.032325636,3720.236683,2129.203775,1809.03206,3542.945017,1908.766024,1497.770638
10.77597272,7.838257728,10.36879534,321.929551,272.629172,305.7239814,339.1,10.64714718,8.009733144,9.376174114,315.2529831,234.5498915,261.2752986,9.520297972,6.440395521,8.977268902,8.429405045,5.879008584,7.02934729,3721.1015,2129.088184,1809.326508,3543.453705,1908.56822,1497.770696
10.77592979,7.835925414,10.36820286,321.9419847,272.6310624,305.7624403,339.15,10.64710438,8.007313654,9.375629017,315.3176582,234.5469486,261.292292,9.518604092,6.436294717,8.974923778,8.426826677,5.874562104,7.02637047,3721.962569,2128.971367,1809.619543,3543.958378,1908.369288,1497.769385
10.77588687,7.833593806,10.36761041,321.9541913,272.6327678,305.8006835,339.2,10.64706159,8.004894913,9.375083961,315.382058,234.5438598,261.3090936,9.516910329,6.432196295,8.972579028,8.424249391,5.870118926,7.023395178,3722.819896,2128.853327,1809.91117,3544.45904,1908.169229,1497.766709
10.77584395,7.831262903,10.36701799,321.9661715,272.6342885,305.8387115,339.25,10.6470188,8.00247692,9.374538946,315.4461829,234.5406255,261.3257039,9.515216683,6.428100256,8.970234653,8.421673189,5.86567905,7.020421414,3723.673484,2128.734068,1810.20139,3544.955697,1907.968049,1497.762671
10.77580102,7.828932704,10.36642561,321.9779258,272.6356251,305.8765248,339.3,10.64697601,8.000059677,9.373993972,315.5100334,234.5372461,261.3421234,9.513523156,6.424006601,8.967890654,8.419098071,5.861242478,7.01744918,3724.523338,2128.613592,1810.490207,3545.448354,1907.76575,1497.757272
10.7757581,7.826603211,10.36583327,321.9894548,272.6367781,305.9141238,339.35,10.64693322,7.997643182,9.373449039,315.5736098,234.533722,261.3583525,9.511829748,6.419915331,8.965547032,8.416524037,5.856809211,7.014478476,3725.369462,2128.491905,1810.777622,3545.937015,1907.562337,1497.750517
10.77571518,7.824274423,10.36524097,322.000759,272.6377479,305.951509,339.4,10.64689043,7.995227435,9.372904147,315.6369126,234.5300537,261.3743915,9.51013646,6.415826447,8.96320379,8.413951088,5.852379248,7.011509303,3726.21186,2128.369009,1811.063638,3546.421686,1907.357812,1497.742408
